-----------------------------------------------

time_window,device,absolute_deviation,standard_deviation,arithmetic_average,RMS,median,variance,activity
,accZ,0.09099999999999997,0.1239395013706284,0.5529999999999999,0.5667186250689137,0.55,0.015361,jumping
,girX,18.151400000000002,24.117053903824985,3781,24.411641689980627,1345,581.632289,jumping
,girY,19328,27.15241573046494,1.8500000000000003,27.21536661520473,3035,737.25368,jumping
,girZ,10.837600000000002,14.475849577831347,4.043000000000001,15.029839320498407,1.8299999999999998,209.55022100000002,jumping
14:51:24,accX,0.1964,0.2110829220946119,0.7020000000000001,0.7330484295051726,615,0.044556,jumping
,accY,0.40440000000000004,0.4612851612614479,-0.06400000000000002,0.4657037685052592,-0.30000000000000004,0.212784,jumping
,accZ,0.20800000000000002,0.3081947436281158,546,0.6269768735766894,0.52,0.09498400000000001,jumping
,girX,27.4384,30.679302078111228,6372,31.334038360862454,-6.7,941.2195759999998,jumping
,girY,13.5672,18.773675292813603,-13.015999999999996,22.844411570447598,-11665,352.450884,jumping
,girZ,29.4276,40.35764234937418,-1.7679999999999993,40.39635033019691,11935,1628.7392960000002,jumping
14:51:53,accX,0.1068,0.13501481400201978,881,0.8912855883497723,0.9,0.018229,walking
,accY,0.10700000000000001,0.12840950120610234,-129,0.1820164827701052,-135,0.016489,walking
,accZ,0.15100000000000002,0.18428510520386612,413,0.45224993090104504,425,0.033961000000000005,walking
,girX,16.9288,22.384763322403032,-9289,24.235576122716786,-2.9749999999999996,501.077629,walking
,girY,17547,22.533526776783077,2.609000000000001,22.684062907689178,2045,507.75982899999997,walking
,girZ,14.937999999999997,18.205739891583644,-5535,19.028536202241096,-0.13000000000000003,331.448965,walking
14:52:21,accX,0.11280000000000004,0.15402597183592123,0.8559999999999999,0.8697470896760736,0.89,0.023724000000000002,walking
,accY,0.08320000000000001,0.09572878355019455,-94,0.1341640786499874,-0.12000000000000001,0.009164,walking
,accZ,0.1048,0.12846789482201382,386,0.4068169121361599,0.42,0.016504,walking
,girX,27.2952,31.30481854283778,-11846,33.47117237265525,-2.8000000000000003,979.9916640000001,walking
,girY,15.1916,18.427329052252798,2.9080000000000004,18.65537241654532,-2085,339.56645599999996,walking
,girZ,12.555399999999999,19.11241923462333,4801,19.70619623367229,0.8999999999999999,365.2845689999999,walking
14:52:50,accX,0.08100000000000002,0.10686907878334129,0.8869999999999999,0.8934147972806361,875,0.011421000000000006,stopped
,accY,0.10899999999999999,0.1341081652995074,-0.11500000000000002,0.1766635219845908,-55,0.017984999999999998,stopped
,accZ,0.10800000000000001,0.1185748708622531,0.43,0.44604932462677266,0.45,0.01406,stopped
,girX,11.092000000000002,14.916047197565447,-3.3239999999999994,15.281931815055321,-3.3,222.48846400000002,stopped
